station	latitude	longitude	year	date	jd	tod	dtime	time	tempc	meantempf	temp	deltam1	delta2	delta3	delta4	maxtemp	mintemp	noerrors	er1	er2	er3	er4	er5	er6	er7	er8	er9	er10	dwpt	rh	wdir	wspd	stnpresskpa
Kelowna Airport	49.02999878	-119.4649963	2010	11/27/10	331	1	331.0416565	1:00:24 AM	-2		28.39999962	0	0	0	0			4	0	0	0	0	0	6	0	0	0	1	-3.599999905			4	95.97000122
Kelowna Airport	49.02999878	-119.4649963	2010	11/27/10	331	2	331.0833435	2:00:24 AM	-2		28.39999962	0	0	0	0			4	0	0	0	0	0	6	0	0	0	1	-3.599999905			0	95.91999817
Kelowna Airport	49.02999878	-119.4649963	2010	11/27/10	331	3	331.125	3:00:24 AM	-2		28.39999962	0	0	0	-1.799999237			4	0	0	0	0	0	6	0	0	0	1	-3.599999905			4	95.91999817
Kelowna Airport	49.02999878	-119.4649963	2010	11/27/10	331	4	331.1666565	4:00:24 AM	-2		28.39999962	0	0	-1.799999237	0			4	0	0	0	0	0	0	0	0	0	0	-3.400000095			0	95.88999939
Kelowna Airport	49.02999878	-119.4649963	2010	11/27/10	331	5	331.2083435	5:00:24 AM	-2		28.39999962	0	-1.799999237	0	0			4	0	0	0	0	0	0	0	0	0	0	-3.299999952			0	95.83000183
Kelowna Airport	49.02999878	-119.4649963	2010	11/27/10	331	6	331.25	6:00:24 AM	-2		28.39999962	0	0	0	1.800001144			4	0	0	0	0	0	0	0	0	0	0	-3.700000048		11	4	95.80000305
Kelowna Airport	49.02999878	-119.4649963	2010	11/27/10	331	7	331.2916565	7:00:24 AM	-3		26.60000038	-1.799999237	1.799999237	3.600000381	5.399999619			4	0	0	0	0	0	0	0	0	0	0	-4.099999905			0	95.79000092
Kelowna Airport	49.02999878	-119.4649963	2010	11/27/10	331	8	331.3333435	8:00:24 AM	-2		28.39999962	1.799999237	1.800001144	3.600000381	3.600000381			4	0	0	0	0	0	0	0	0	0	0	-3.299999952			4	95.80999756
Kelowna Airport	49.02999878	-119.4649963	2010	11/27/10	331	9	331.375	9:00:24 AM	-2		28.39999962	0	3.600000381	3.600000381	5.399999619			4	0	0	0	0	0	0	0	0	0	0	-3.599999905			0	95.81999969
Kelowna Airport	49.02999878	-119.4649963	2010	11/27/10	331	10	331.4166565	10:00:24 AM	-1		30.20000076	1.800001144	1.799999237	3.599998474	3.599998474			4	0	0	0	0	0	0	0	0	0	0	-3.099999905			0	95.80000305
Kelowna Airport	49.02999878	-119.4649963	2010	11/27/10	331	11	331.4583435	11:00:24 AM	0		32	1.799999237	1.799999237	1.799999237	1.799999237			4	0	0	0	0	0	0	0	0	0	0	-3.200000048		8	5	95.76000214
Kelowna Airport	49.02999878	-119.4649963	2010	11/27/10	331	12	331.5	12:00:24 PM	0		32	0	1.799999237	1.799999237	-0.899999619			4	0	0	0	0	0	0	0	0	0	0	-3.599999905			0	95.76000214
Kelowna Airport	49.02999878	-119.4649963	2010	11/27/10	331	13	331.5416565	1:00:24 PM	1		33.79999924	1.799999237	0	-2.699998856	-2.699998856			4	0	0	0	0	0	0	0	0	0	0	-2.799999952		15	4	95.70999908
Kelowna Airport	49.02999878	-119.4649963	2010	11/27/10	331	14	331.5833435	2:00:24 PM	1		33.79999924	0	-2.699998856	-2.699998856	-3.599998474			4	0	0	0	0	0	0	0	0	0	0	-2.799999952			4	95.68000031
Kelowna Airport	49.02999878	-119.4649963	2010	11/27/10	331	15	331.625	3:00:24 PM	1		33.79999924	0	-2.699998856	-3.599998474	-2.699998856			4	0	0	0	0	0	0	0	0	0	0	-1.700000048		34	11	95.68000031
Kelowna Airport	49.02999878	-119.4649963	2010	11/27/10	331	16	331.6666565	4:00:24 PM	-0.5		31.10000038	-2.699998856	-0.899999619	0	-2.700000763			4	0	0	0	0	0	0	0	0	0	0	-2.400000095		36	9	95.69999695
Kelowna Airport	49.02999878	-119.4649963	2010	11/27/10	331	17	331.7083435	5:00:24 PM	-0.5		31.10000038	0	0	-2.700000763	-8.100000381			4	0	0	0	0	0	0	0	0	0	0	-2.700000048			4	95.72000122
Kelowna Airport	49.02999878	-119.4649963	2010	11/27/10	331	18	331.75	6:00:24 PM	-1		30.20000076	-0.899999619	-1.800001144	-7.200000763	-7.200000763			4	0	0	0	0	0	0	0	0	0	0	-2.700000048		3	4	95.73999786
Kelowna Airport	49.02999878	-119.4649963	2010	11/27/10	331	19	331.7916565	7:00:24 PM	-0.5		31.10000038	0.899999619	-8.100000381	-8.100000381	-8.100000381			4	0	0	0	0	0	0	0	0	0	0	-2.5		27	4	95.77999878
Kelowna Airport	49.02999878	-119.4649963	2010	11/27/10	331	20	331.8333435	8:00:24 PM	-2		28.39999962	-2.700000763	-5.399999619	-5.399999619	-9			4	0	0	0	0	0	0	0	0	0	0	-3.299999952		3	5	95.80000305
Kelowna Airport	49.02999878	-119.4649963	2010	11/27/10	331	21	331.875	9:00:24 PM	-5		23	-5.399999619	0	-3.600000381	-5.399999619			4	0	0	0	0	0	0	0	0	0	0	-5.800000191			4	95.84999847
Kelowna Airport	49.02999878	-119.4649963	2010	11/27/10	331	22	331.9166565	10:00:24 PM	-5		23	0	-3.600000381	-5.399999619	-1.799999237			4	0	0	0	0	0	0	0	0	0	0	-5.800000191			0	95.91000366
Kelowna Airport	49.02999878	-119.4649963	2010	11/27/10	331	23	331.9583435	11:00:24 PM	-5		23	0	-5.399999619	-1.799999237	-1.799999237			4	0	0	0	0	0	0	0	0	0	0	-5.800000191		2	5	95.94000244
Kelowna Airport	49.02999878	-119.4649963	2010	11/28/10	332	0	332	12:00:24 AM	-7	26.67499924	19.39999962	-3.600000381	1.800001144	1.800001144	3.600000381	33.79999924	17.60000038	0	0	0	0	0	0	0	0	0	0	0	-7.699999809		36	9	95.97000122
Kelowna Airport	49.02999878	-119.4649963	2010	11/28/10	332	1	332.0416565	1:00:24 AM	-8	26.67499924	17.60000038	-1.799999237	3.600000381	5.399999619	7.199998856	33.79999924	17.60000038	0	0	0	0	0	0	0	0	0	0	0	-8.800000191		1	8	96
Kelowna Airport	49.02999878	-119.4649963	2010	11/28/10	332	2	332.0833435	2:00:24 AM	-6	26.67499924	21.20000076	3.600000381	1.799999237	3.599998474	3.599998474	33.79999924	17.60000038	0	0	0	0	0	0	0	0	0	0	0	-6.699999809		2	9	96.05000305
Kelowna Airport	49.02999878	-119.4649963	2010	11/28/10	332	3	332.125	3:00:24 AM	-6	26.67499924	21.20000076	0	3.599998474	3.599998474	3.599998474	33.79999924	17.60000038	0	0	0	0	0	0	0	0	0	0	0	-7		2	8	96.12999725
Kelowna Airport	49.02999878	-119.4649963	2010	11/28/10	332	4	332.1666565	4:00:24 AM	-5	26.67499924	23	1.799999237	1.799999237	1.799999237	0	33.79999924	17.60000038	0	0	0	0	0	0	0	0	0	0	0	-6.400000095		2	5	96.15000153
Kelowna Airport	49.02999878	-119.4649963	2010	11/28/10	332	5	332.2083435	5:00:24 AM	-4	26.67499924	24.79999924	1.799999237	0	-1.799999237	0	33.79999924	17.60000038	0	0	0	0	0	0	0	0	0	0	0	-5		34	5	96.20999908
Kelowna Airport	49.02999878	-119.4649963	2010	11/28/10	332	6	332.25	6:00:24 AM	-4	26.67499924	24.79999924	0	-1.799999237	0	3.600000381	33.79999924	17.60000038	0	0	0	0	0	0	0	0	0	0	0	-5		32	5	96.26000214
Kelowna Airport	49.02999878	-119.4649963	2010	11/28/10	332	7	332.2916565	7:00:24 AM	-4	26.67499924	24.79999924	0	0	3.600000381	5.400001526	33.79999924	17.60000038	0	0	0	0	0	0	0	0	0	0	0	-5.099999905			0	96.33999634
Kelowna Airport	49.02999878	-119.4649963	2010	11/28/10	332	8	332.3333435	8:00:24 AM	-5	26.67499924	23	-1.799999237	5.399999619	7.200000763	9	33.79999924	17.60000038	0	0	0	0	0	0	0	0	0	0	0	-6.099999905		3	4	96.38999939
Kelowna Airport	49.02999878	-119.4649963	2010	11/28/10	332	9	332.375	9:00:24 AM	-4	26.67499924	24.79999924	1.799999237	5.400001526	7.200000763	9	33.79999924	17.60000038	0	0	0	0	0	0	0	0	0	0	0	-5		35	9	96.44999695
Kelowna Airport	49.02999878	-119.4649963	2010	11/28/10	332	10	332.4166565	10:00:24 AM	-2	26.67499924	28.39999962	3.600000381	3.600000381	5.399999619	5.399999619	33.79999924	17.60000038	0	0	0	0	0	0	0	0	0	0	0	-3.900000095			4	96.51000214
Kelowna Airport	49.02999878	-119.4649963	2010	11/28/10	332	11	332.4583435	11:00:24 AM	-1	26.67499924	30.20000076	1.800001144	3.599998474	3.599998474	3.599998474	33.79999924	17.60000038	0	0	0	0	0	0	0	0	0	0	0	-3.900000095		8	8	96.54000092
Kelowna Airport	49.02999878	-119.4649963	2010	11/28/10	332	12	332.5	12:00:24 PM	0	26.67499924	32	1.799999237	1.799999237	1.799999237	0	33.79999924	17.60000038	0	0	0	0	0	0	0	0	0	0	0	-3.700000048			0	96.55999756
Kelowna Airport	49.02999878	-119.4649963	2010	11/28/10	332	13	332.5416565	1:00:24 PM	1	26.67499924	33.79999924	1.799999237	0	-1.799999237	-3.599998474	33.79999924	17.60000038	0	0	0	0	0	0	0	0	0	0	0	-3.099999905		8	4	96.59999847
Kelowna Airport	49.02999878	-119.4649963	2010	11/28/10	332	14	332.5833435	2:00:24 PM	1	26.67499924	33.79999924	0	-1.799999237	-3.599998474	-3.599998474	33.79999924	17.60000038	0	0	0	0	0	0	0	0	0	0	0	-4.099999905			0	96.62999725
Kelowna Airport	49.02999878	-119.4649963	2010	11/28/10	332	15	332.625	3:00:24 PM	1	26.67499924	33.79999924	0	-3.599998474	-3.599998474	-5.399999619	33.79999924	17.60000038	0	0	0	0	0	0	0	0	0	0	0	-4.300000191		7	4	96.70999908
Kelowna Airport	49.02999878	-119.4649963	2010	11/28/10	332	16	332.6666565	4:00:24 PM	0	26.67499924	32	-1.799999237	-1.799999237	-3.600000381	-5.399999619	33.79999924	17.60000038	0	0	0	0	0	0	0	0	0	0	0	-4.099999905		2	8	96.80999756
Kelowna Airport	49.02999878	-119.4649963	2010	11/28/10	332	17	332.7083435	5:00:24 PM	-1	26.67499924	30.20000076	-1.799999237	-1.800001144	-3.600000381	-3.600000381	33.79999924	17.60000038	0	0	0	0	0	0	0	0	0	0	0	-3.400000095			0	96.88999939
Kelowna Airport	49.02999878	-119.4649963	2010	11/28/10	332	18	332.75	6:00:24 PM	-1	26.67499924	30.20000076	0	-3.600000381	-3.600000381	-3.600000381	33.79999924	17.60000038	0	0	0	0	0	0	0	0	0	0	0	-3.400000095		1	5	96.94000244
Kelowna Airport	49.02999878	-119.4649963	2010	11/28/10	332	19	332.7916565	7:00:24 PM	-2	26.67499924	28.39999962	-1.800001144	-1.799999237	-1.799999237	-5.399999619	33.79999924	17.60000038	0	0	0	0	0	0	0	0	0	0	0	-4.199999809			0	96.98999786
Kelowna Airport	49.02999878	-119.4649963	2010	11/28/10	332	20	332.8333435	8:00:24 PM	-3	26.67499924	26.60000038	-1.799999237	0	-3.600000381	-1.800001144	33.79999924	17.60000038	0	0	0	0	0	0	0	0	0	0	0	-4.699999809			0	97.06999969
Kelowna Airport	49.02999878	-119.4649963	2010	11/28/10	332	21	332.875	9:00:24 PM	-3	26.67499924	26.60000038	0	-3.600000381	-1.800001144	-1.800001144	33.79999924	17.60000038	0	0	0	0	0	0	0	0	0	0	0	-4.599999905			0	97.15000153
Kelowna Airport	49.02999878	-119.4649963	2010	11/28/10	332	22	332.9166565	10:00:24 PM	-3	26.67499924	26.60000038	0	-1.800001144	-1.800001144	-3.600000381	33.79999924	17.60000038	0	0	0	0	0	0	0	0	0	0	0	-4.300000191		1	4	97.18000031
Kelowna Airport	49.02999878	-119.4649963	2010	11/28/10	332	23	332.9583435	11:00:24 PM	-5	26.67499924	23	-3.600000381	1.799999237	0	-1.799999237	33.79999924	17.60000038	0	0	0	0	0	0	0	0	0	0	0	-6.800000191			0	97.22000122
Kelowna Airport	49.02999878	-119.4649963	2010	11/29/10	333	0	333	12:00:24 AM	-4		24.79999924	1.799999237	-1.799999237	-3.599998474	1.800001144			5	0	0	0	0	0	0	0	0	0	0	-5.599999905			0	97.29000092
Kelowna Airport	49.02999878	-119.4649963	2010	11/29/10	333	1	333.0416565	1:00:24 AM	-4		24.79999924	0	-3.599998474	1.800001144	-1.799999237			5	0	0	0	0	0	0	0	0	0	0	-5.400000095			0	97.37000275
Kelowna Airport	49.02999878	-119.4649963	2010	11/29/10	333	2	333.0833435	2:00:24 AM	-5		23	-1.799999237	3.600000381	0	0			5	0	0	0	0	0	0	0	0	0	0	-6.099999905			0	97.44000244
Kelowna Airport	49.02999878	-119.4649963	2010	11/29/10	333	3	333.125	3:00:24 AM	-6		21.20000076	-1.799999237	1.799999237	1.799999237	3.599998474			5	0	0	0	0	0	0	0	0	0	0	-7.099999905			0	97.51999664
Kelowna Airport	49.02999878	-119.4649963	2010	11/29/10	333	4	333.1666565	4:00:24 AM	-3		26.60000038	5.399999619	-3.600000381	-1.800001144	-3.600000381			5	0	0	0	0	0	0	0	0	0	0	-5		8	4	97.51999664
Kelowna Airport	49.02999878	-119.4649963	2010	11/29/10	333	5	333.2083435	5:00:24 AM	-5		23	-3.600000381	1.799999237	0	1.799999237			5	0	0	0	0	0	0	0	0	0	0	-6.099999905			0	97.58000183
Kelowna Airport	49.02999878	-119.4649963	2010	11/29/10	333	6	333.25	6:00:24 AM	-5		23	0	0	1.799999237	3.600000381			5	0	0	0	0	0	0	0	0	0	0	-6.300000191		24	5	97.58999634
Kelowna Airport	49.02999878	-119.4649963	2010	11/29/10	333	7	333.2916565	7:00:24 AM	-4		24.79999924	1.799999237	0	1.800001144	1.800001144			5	0	0	0	0	0	0	0	0	0	0	-5.099999905			4	97.62999725
Kelowna Airport	49.02999878	-119.4649963	2010	11/29/10	333	8	333.3333435	8:00:24 AM	-5		23	-1.799999237	3.600000381	3.600000381	5.399999619			5	0	0	0	0	0	0	0	0	0	0	-6.400000095		19	5	97.69000244
Kelowna Airport	49.02999878	-119.4649963	2010	11/29/10	333	9	333.375	9:00:24 AM	-4		24.79999924	1.799999237	1.800001144	3.600000381	1.800001144			5	0	0	0	0	0	0	0	0	0	0	-5.400000095		16	11	97.73999786
Kelowna Airport	49.02999878	-119.4649963	2010	11/29/10	333	10	333.4166565	10:00:24 AM	-3		26.60000038	1.800001144	1.799999237	0	1.799999237			5	0	0	0	0	0	0	0	0	0	0	-5.199999809		16	13	97.80999756
Kelowna Airport	49.02999878	-119.4649963	2010	11/29/10	333	11	333.4583435	11:00:24 AM	-3		26.60000038	0	0	1.799999237	1.799999237			5	0	0	0	0	0	0	0	0	0	0	-5.5		18	9	97.76000214
Kelowna Airport	49.02999878	-119.4649963	2010	11/29/10	333	12	333.5	12:00:24 PM	-2		28.39999962	1.799999237	0	0	-1.799999237			5	0	0	0	0	0	0	0	0	0	0	-5.199999809		13	11	97.73999786
Kelowna Airport	49.02999878	-119.4649963	2010	11/29/10	333	13	333.5416565	1:00:24 PM	-3		26.60000038	-1.799999237	1.799999237	0	0			5	0	0	0	0	0	0	0	0	0	0	-5.800000191		17	11	97.69999695
Kelowna Airport	49.02999878	-119.4649963	2010	11/29/10	333	14	333.5833435	2:00:24 PM	-2		28.39999962	1.799999237	-1.799999237	-1.799999237	0			5	0	0	0	0	0	0	0	0	0	0	-4.800000191		20	9	97.69000244
Kelowna Airport	49.02999878	-119.4649963	2010	11/29/10	333	15	333.625	3:00:24 PM	-2		28.39999962	0	-1.799999237	0	-1.799999237			5	0	0	0	0	0	0	0	0	0	0	-5		16	8	97.72000122
Kelowna Airport	49.02999878	-119.4649963	2010	11/29/10	333	16	333.6666565	4:00:24 PM	-3		26.60000038	-1.799999237	1.799999237	0	0			5	0	0	0	0	0	0	0	0	0	0	-5.699999809		16	11	97.70999908
Kelowna Airport	49.02999878	-119.4649963	2010	11/29/10	333	17	333.7083435	5:00:24 PM	-3		26.60000038	0	0	0	0			5	0	0	0	0	0	0	0	0	0	0	-5.5		14	11	97.70999908
Kelowna Airport	49.02999878	-119.4649963	2010	11/29/10	333	18	333.75	6:00:24 PM	-2		28.39999962	1.799999237	-1.799999237	-1.799999237	-1.799999237			5	0	0	0	0	0	0	0	0	0	0	-5		13	11	97.66999817
Kelowna Airport	49.02999878	-119.4649963	2010	11/29/10	333	19	333.7916565	7:00:24 PM	-3		26.60000038	-1.799999237	0	0	0			5	0	0	0	0	0	6	0	0	0	1	-4.900000095		15	9	97.62999725
Kelowna Airport	49.02999878	-119.4649963	2010	11/29/10	333	20	333.8333435	8:00:24 PM	-3		26.60000038	0	0	0	0			5	0	0	0	0	0	6	0	0	0	1	-4		15	8	97.61000061
Kelowna Airport	49.02999878	-119.4649963	2010	11/29/10	333	21	333.875	9:00:24 PM	-3		26.60000038	0	0	0	0			5	0	0	0	0	0	6	0	0	0	1	-4.400000095		14	8	97.58999634
Kelowna Airport	49.02999878	-119.4649963	2010	11/29/10	333	22	333.9166565	10:00:24 PM	-3		26.60000038	0	0	0	0			5	0	0	0	0	0	6	0	0	0	1	-4.599999905		20	5	97.54000092
Kelowna Airport	49.02999878	-119.4649963	2010	11/29/10	333	23	333.9583435	11:00:24 PM	-3		26.60000038	0	0	0	-1.800001144			5	0	0	0	0	0	6	0	0	0	1	-5.300000191			4	97.48000336
Kelowna Airport	49.02999878	-119.4649963	2010	11/30/10	334	0	334	12:00:24 AM	-3		26.60000038	0	0	-1.800001144	0			3	0	0	0	0	0	0	0	0	0	0	-5.199999809			0	97.38999939
Kelowna Airport	49.02999878	-119.4649963	2010	11/30/10	334	1	334.0416565	1:00:24 AM	-3		26.60000038	0	-1.800001144	0	0			3	0	0	0	0	0	0	0	0	0	0	-4.900000095		23	4	97.34999847
Kelowna Airport	49.02999878	-119.4649963	2010	11/30/10	334	2	334.0833435	2:00:24 AM	-3		26.60000038	0	0	0	0			3	0	0	0	0	0	0	0	0	0	0	-5.300000191		10	5	97.30000305
Kelowna Airport	49.02999878	-119.4649963	2010	11/30/10	334	3	334.125	3:00:24 AM	-4		24.79999924	-1.800001144	1.800001144	1.800001144	3.600000381			3	0	0	0	0	0	0	0	0	0	0	-5.599999905			0	97.23999786
Kelowna Airport	49.02999878	-119.4649963	2010	11/30/10	334	4	334.1666565	4:00:24 AM	-3		26.60000038	1.800001144	0	1.799999237	1.799999237			3	0	0	0	0	0	0	0	0	0	0	-4.699999809		7	4	97.15000153
Kelowna Airport	49.02999878	-119.4649963	2010	11/30/10	334	5	334.2083435	5:00:24 AM	-3		26.60000038	0	1.799999237	1.799999237	1.799999237			3	0	0	0	0	0	0	0	0	0	0	-4.599999905			0	97.06999969
Kelowna Airport	49.02999878	-119.4649963	2010	11/30/10	334	6	334.25	6:00:24 AM	-3		26.60000038	0	1.799999237	1.799999237	3.600000381			3	0	0	0	0	0	0	0	0	0	0	-4.300000191			0	97.01000214
Kelowna Airport	49.02999878	-119.4649963	2010	11/30/10	334	7	334.2916565	7:00:24 AM	-2		28.39999962	1.799999237	0	1.800001144	3.600000381			3	0	0	0	0	0	0	0	0	0	0	-2.799999952			0	96.94999695
Kelowna Airport	49.02999878	-119.4649963	2010	11/30/10	334	8	334.3333435	8:00:24 AM	-2		28.39999962	0	1.800001144	3.600000381	5.399999619			3	0	0	0	0	0	0	0	0	0	0	-2.799999952			4	96.91000366
Kelowna Airport	49.02999878	-119.4649963	2010	11/30/10	334	9	334.375	9:00:24 AM	-2		28.39999962	0	3.600000381	5.399999619	5.399999619			3	0	0	0	0	0	0	0	0	0	0	-2.799999952			0	96.83999634
Kelowna Airport	49.02999878	-119.4649963	2010	11/30/10	334	10	334.4166565	10:00:24 AM	-1		30.20000076	1.800001144	3.599998474	3.599998474	3.599998474			3	0	0	0	0	0	0	0	0	0	0	-2.400000095			0	96.83000183
Kelowna Airport	49.02999878	-119.4649963	2010	11/30/10	334	11	334.4583435	11:00:24 AM	0		32	1.799999237	1.799999237	1.799999237	1.799999237			3	0	0	0	0	0	0	0	0	0	0	-2.700000048			4	96.77999878
Kelowna Airport	49.02999878	-119.4649963	2010	11/30/10	334	12	334.5	12:00:24 PM	1		33.79999924	1.799999237	0	0	0			3	0	0	0	0	0	6	0	0	0	1	-1.899999976			4	96.69999695
Kelowna Airport	49.02999878	-119.4649963	2010	11/30/10	334	13	334.5416565	1:00:24 PM	1		33.79999924	0	0	0	-1.799999237			3	0	0	0	0	0	6	0	0	0	1	-2.799999952		17	5	96.63999939
Kelowna Airport	49.02999878	-119.4649963	2010	11/30/10	334	14	334.5833435	2:00:24 PM	1		33.79999924	0	0	-1.799999237	-1.799999237			3	0	0	0	0	0	0	0	0	0	0	-2.200000048			4	96.59999847
Kelowna Airport	49.02999878	-119.4649963	2010	11/30/10	334	15	334.625	3:00:24 PM	1		33.79999924	0	-1.799999237	-1.799999237	-2.699998856			3	0	0	0	0	0	0	0	0	0	0	-2.599999905		11	4	96.58000183
Kelowna Airport	49.02999878	-119.4649963	2010	11/30/10	334	16	334.6666565	4:00:24 PM	1		33.79999924	0	-1.799999237	-2.699998856	-2.699998856			3	0	0	0	0	0	0	0	0	0	0	-2.200000048		15	5	96.56999969
Kelowna Airport	49.02999878	-119.4649963	2010	11/30/10	334	17	334.7083435	5:00:24 PM	0		32	-1.799999237	-0.899999619	-0.899999619	-0.899999619			3	0	0	0	0	0	0	0	0	0	0	-2.599999905			0	96.54000092
Kelowna Airport	49.02999878	-119.4649963	2010	11/30/10	334	18	334.75	6:00:24 PM	0		32	0	-0.899999619	-0.899999619	-1.799999237			3	0	0	0	0	0	0	0	0	0	0	-2.700000048			0	96.51999664
Kelowna Airport	49.02999878	-119.4649963	2010	11/30/10	334	19	334.7916565	7:00:24 PM	-0.5		31.10000038	-0.899999619	0	-0.899999619	-0.899999619			3	0	0	0	0	0	0	0	0	0	0	-2.700000048			0	96.52999878
Kelowna Airport	49.02999878	-119.4649963	2010	11/30/10	334	20	334.8333435	8:00:24 PM	-0.5		31.10000038	0	-0.899999619	-0.899999619	-0.899999619			3	0	0	0	0	0	0	0	0	0	0	-2.700000048			0	96.55000305
Kelowna Airport	49.02999878	-119.4649963	2010	11/30/10	334	21	334.875	9:00:24 PM	-0.5		31.10000038	0	-0.899999619	-0.899999619	-0.899999619			3	0	0	0	0	0	0	0	0	0	0	-2.5			0	96.55999756
Kelowna Airport	49.02999878	-119.4649963	2010	11/30/10	334	22	334.9166565	10:00:24 PM	-1		30.20000076	-0.899999619	0	0	0.899999619			3	0	0	0	0	0	6	0	0	0	1	-2.700000048			4	96.54000092
Kelowna Airport	49.02999878	-119.4649963	2010	11/30/10	334	23	334.9583435	11:00:24 PM	-1		30.20000076	0	0	0.899999619	0			3	0	0	0	0	0	0	0	0	0	0	-2.700000048			0	96.55999756
Kelowna Airport	49.02999878	-119.4649963	2010	12/1/10	335	0	335	12:00:24 AM	-1		30.20000076	0	0.899999619	0	0			10	0	0	0	0	0	0	0	0	0	0	-2.299999952			0	96.58999634
Kelowna Airport	49.02999878	-119.4649963	2010	12/1/10	335	1	335.0416565	1:00:24 AM	-1		30.20000076	0	0	0	0			10	0	0	0	0	0	0	0	0	0	0	-2			5	96.59999847
Kelowna Airport	49.02999878	-119.4649963	2010	12/1/10	335	2	335.0833435	2:00:24 AM	-0.5		31.10000038	0.899999619	-0.899999619	-0.899999619	0			10	0	0	0	0	0	0	0	0	0	0	-1.399999976			4	96.58999634
Kelowna Airport	49.02999878	-119.4649963	2010	12/1/10	335	3	335.125	3:00:24 AM	-1		30.20000076	-0.899999619	0	0.899999619	0			10	0	0	0	0	0	0	0	0	0	0	-1.799999952			0	96.65000153
Kelowna Airport	49.02999878	-119.4649963	2010	12/1/10	335	4	335.1666565	4:00:24 AM	-1		30.20000076	0	0.899999619	0	0			10	0	0	0	0	0	0	0	0	0	0	-1.700000048		21	5	96.66999817
Kelowna Airport	49.02999878	-119.4649963	2010	12/1/10	335	5	335.2083435	5:00:24 AM	-1		30.20000076	0	0	0	3.599998474			10	0	0	0	0	0	0	0	0	0	0	-1.700000048			4	96.69999695
Kelowna Airport	49.02999878	-119.4649963	2010	12/1/10	335	6	335.25	6:00:24 AM	-0.5		31.10000038	0.899999619	-0.899999619	2.699998856	4.499998093			10	0	0	0	0	0	0	0	0	0	0	-1.299999952			4	96.73000336
Kelowna Airport	49.02999878	-119.4649963	2010	12/1/10	335	7	335.2916565	7:00:24 AM	-1		30.20000076	-0.899999619	3.599998474	5.399997711	5.399997711			10	0	0	0	0	0	0	0	0	0	0	-1.700000048		18	5	96.72000122
Kelowna Airport	49.02999878	-119.4649963	2010	12/1/10	335	8	335.3333435	8:00:24 AM	-1		30.20000076	0	5.399997711	5.399997711	5.399997711			10	0	0	0	0	0	0	0	0	0	0	-2		18	5	96.76000214
Kelowna Airport	49.02999878	-119.4649963	2010	12/1/10	335	9	335.375	9:00:24 AM	1		33.79999924	3.599998474	1.799999237	1.799999237	1.799999237			10	0	0	0	0	0	0	0	0	0	0	-0.800000012			4	96.83000183
Kelowna Airport	49.02999878	-119.4649963	2010	12/1/10	335	10	335.4166565	10:00:24 AM	2		35.59999847	1.799999237	0	0	0			10	0	0	0	0	0	6	0	0	0	1	-0.600000024		16	11	96.86000061
Kelowna Airport	49.02999878	-119.4649963	2010	12/1/10	335	11	335.4583435	11:00:24 AM	2		35.59999847	0	0	0	0			10	0	0	0	0	0	6	0	0	0	1	-0.600000024		17	11	96.83999634
Kelowna Airport	49.02999878	-119.4649963	2010	12/1/10	335	12	335.5	12:00:24 PM	2		35.59999847	0	0	0	0			10	0	0	0	0	0	6	0	0	0	1	-1.100000024		15	11	96.80999756
Kelowna Airport	49.02999878	-119.4649963	2010	12/1/10	335	13	335.5416565	1:00:24 PM	2		35.59999847	0	0	0	0			10	0	0	0	0	0	6	0	0	0	1	-1.100000024		19	8	96.80000305
Kelowna Airport	49.02999878	-119.4649963	2010	12/1/10	335	14	335.5833435	2:00:24 PM	2		35.59999847	0	0	0	0			10	0	0	0	0	0	6	0	0	0	1	-0.600000024		19	8	96.76999664
Kelowna Airport	49.02999878	-119.4649963	2010	12/1/10	335	15	335.625	3:00:24 PM	2		35.59999847	0	0	0	0			10	0	0	0	0	0	6	0	0	0	1	-0.400000006		17	8	96.73999786
Kelowna Airport	49.02999878	-119.4649963	2010	12/1/10	335	16	335.6666565	4:00:24 PM	2		35.59999847	0	0	0	0			10	0	0	0	0	0	6	0	0	0	1	-0.300000012		16	5	96.76000214
Kelowna Airport	49.02999878	-119.4649963	2010	12/1/10	335	17	335.7083435	5:00:24 PM	2		35.59999847	0	0	0	0			10	0	0	0	0	0	6	0	0	0	1	-0.300000012		15	5	96.72000122
Kelowna Airport	49.02999878	-119.4649963	2010	12/1/10	335	18	335.75	6:00:24 PM	2		35.59999847	0	0	0	0			10	0	0	0	0	0	6	0	0	0	1	-0.400000006		15	9	96.72000122
Kelowna Airport	49.02999878	-119.4649963	2010	12/1/10	335	19	335.7916565	7:00:24 PM	2		35.59999847	0	0	0	-1.799999237			10	0	0	0	0	0	6	0	0	0	1	-0.300000012			0	96.69999695
Kelowna Airport	49.02999878	-119.4649963	2010	12/1/10	335	20	335.8333435	8:00:24 PM	2		35.59999847	0	0	-1.799999237	-1.799999237			10	0	0	0	0	0	0	0	0	0	0	-0.800000012		13	9	96.69000244
Kelowna Airport	49.02999878	-119.4649963	2010	12/1/10	335	21	335.875	9:00:24 PM	2		35.59999847	0	-1.799999237	-1.799999237	-3.599998474			10	0	0	0	0	0	0	0	0	0	0	-0.600000024		14	9	96.69000244
